player,turn,deadwood,score,opp_score,hand_result,match_result
1,15,26,9,0,3,0
0,16,22,0,9,-3,1
1,17,26,9,0,3,0
0,18,22,0,9,-3,1
1,19,26,9,0,3,0
0,1,58,0,12,-14,1
1,2,64,12,0,14,0
0,3,58,0,12,-14,1
1,4,37,12,0,14,0
0,5,56,0,12,-14,1
1,6,30,12,0,14,0
0,7,51,0,12,-14,1
1,8,30,12,0,14,0
0,9,25,0,12,-14,1
1,10,30,12,0,14,0
0,11,25,0,12,-14,1
1,12,23,12,0,14,0
1,1,41,26,0,20,0
0,2,59,0,26,-20,1
1,3,29,26,0,20,0
0,4,59,0,26,-20,1
1,5,29,26,0,20,0
0,6,53,0,26,-20,1
1,7,29,26,0,20,0
0,8,45,0,26,-20,1
1,9,28,26,0,20,0
0,10,45,0,26,-20,1
1,11,27,26,0,20,0
0,12,48,0,26,-20,1
1,13,23,26,0,20,0
0,14,48,0,26,-20,1
1,15,20,26,0,20,0
0,1,63,0,46,-13,1
1,2,64,46,0,13,0
0,3,63,0,46,-13,1
1,4,64,46,0,13,0
0,5,63,0,46,-13,1
1,6,64,46,0,13,0
0,7,60,0,46,-13,1
1,8,58,46,0,13,0
0,9,49,0,46,-13,1
1,10,49,46,0,13,0
0,11,49,0,46,-13,1
1,12,46,46,0,13,0
0,13,22,0,46,-13,1
1,14,23,46,0,13,0
1,1,37,59,0,17,0
0,2,57,0,59,-17,1
1,3,37,59,0,17,0
0,4,57,0,59,-17,1
1,5,18,59,0,17,0
0,6,32,0,59,-17,1
1,7,18,59,0,17,0
0,1,52,0,76,27,1
1,2,64,76,0,-27,0
0,3,52,0,76,27,1
1,4,64,76,0,-27,0
0,5,48,0,76,27,1
1,6,64,76,0,-27,0
0,7,39,0,76,27,1
1,8,60,76,0,-27,0
0,9,39,0,76,27,1
1,10,60,76,0,-27,0
0,11,37,0,76,27,1
1,12,53,76,0,-27,0
0,13,26,0,76,27,1
1,14,26,76,0,-27,0
0,15,26,0,76,27,1
1,16,26,76,0,-27,0
0,17,32,0,76,27,1
1,18,25,76,0,-27,0
0,19,32,0,76,27,1
1,20,14,76,0,-27,0
0,21,9,0,76,27,1
1,22,14,76,0,-27,0
0,23,9,0,76,27,1
1,24,14,76,0,-27,0
1,1,60,76,27,-30,0
0,2,76,27,76,30,1
1,3,60,76,27,-30,0
0,4,76,27,76,30,1
1,5,60,76,27,-30,0
0,6,50,27,76,30,1
1,7,30,76,27,-30,0
0,8,20,27,76,30,1
1,9,30,76,27,-30,0
0,10,13,27,76,30,1
1,11,27,76,27,-30,0
0,12,13,27,76,30,1
1,13,27,76,27,-30,0
0,14,13,27,76,30,1
1,15,27,76,27,-30,0
0,16,13,27,76,30,1
1,17,24,76,27,-30,0
0,18,13,27,76,30,1
1,19,20,76,27,-30,0
0,20,13,27,76,30,1
1,21,20,76,27,-30,0
0,22,15,27,76,30,1
1,23,20,76,27,-30,0
0,24,20,27,76,30,1
1,25,12,76,27,-30,0
0,26,17,27,76,30,1
1,27,12,76,27,-30,0
0,1,65,57,76,27,1
1,2,59,76,57,-27,0
0,3,39,57,76,27,1
1,4,59,76,57,-27,0
0,5,38,57,76,27,1
1,6,45,76,57,-27,0
0,7,33,57,76,27,1
1,8,35,76,57,-27,0
0,9,33,57,76,27,1
1,10,32,76,57,-27,0
0,11,31,57,76,27,1
1,12,25,76,57,-27,0
0,13,31,57,76,27,1
1,14,21,76,57,-27,0
0,15,31,57,76,27,1
1,16,21,76,57,-27,0
0,17,31,57,76,27,1
1,18,21,76,57,-27,0
0,19,34,57,76,27,1
1,20,21,76,57,-27,0
0,21,34,57,76,27,1
1,22,19,76,57,-27,0
0,23,16,57,76,27,1
1,24,19,76,57,-27,0
0,25,9,57,76,27,1
1,26,19,76,57,-27,0
0,27,9,57,76,27,1
1,28,19,76,57,-27,0
0,29,9,57,76,27,1
1,30,19,76,57,-27,0
1,1,57,76,84,-14,0
0,2,49,84,76,14,1
1,3,47,76,84,-14,0
0,4,23,84,76,14,1
1,5,23,76,84,-14,0
0,6,22,84,76,14,1
0,1,48,98,76,14,1
1,2,31,76,98,-14,0
0,3,18,98,76,14,1
1,4,28,76,98,-14,0
0,5,14,98,76,14,1
1,6,29,76,98,-14,0
0,7,14,98,76,14,1
1,1,55,0,0,-27,1
0,2,39,0,0,27,0
1,3,55,0,0,-27,1
0,4,39,0,0,27,0
1,5,49,0,0,-27,1
0,6,31,0,0,27,0
1,7,44,0,0,-27,1
0,8,31,0,0,27,0
1,9,21,0,0,-27,1
0,10,24,0,0,27,0
1,11,20,0,0,-27,1
0,12,14,0,0,27,0
1,13,20,0,0,-27,1
0,14,12,0,0,27,0
1,15,15,0,0,-27,1
0,1,52,27,0,-34,0
1,2,78,0,27,34,1
0,3,52,27,0,-34,0
1,4,78,0,27,34,1
0,5,50,27,0,-34,0
1,6,48,0,27,34,1
0,7,49,27,0,-34,0
1,8,44,0,27,34,1
0,9,49,27,0,-34,0
1,10,44,0,27,34,1
0,11,49,27,0,-34,0
1,12,44,0,27,34,1
0,13,49,27,0,-34,0
1,14,39,0,27,34,1
0,15,44,27,0,-34,0
1,16,32,0,27,34,1
0,17,44,27,0,-34,0
1,18,30,0,27,34,1
0,19,47,27,0,-34,0
1,20,15,0,27,34,1
1,1,65,34,27,-16,1
0,2,64,27,34,16,0
1,3,65,34,27,-16,1
0,4,43,27,34,16,0
1,5,37,34,27,-16,1
0,6,43,27,34,16,0
1,7,30,34,27,-16,1
0,8,13,27,34,16,0
0,1,46,43,34,-7,0
1,2,63,34,43,7,1
0,3,46,43,34,-7,0
1,4,63,34,43,7,1
0,5,46,43,34,-7,0
1,6,33,34,43,7,1
0,7,42,43,34,-7,0
1,8,33,34,43,7,1
0,9,14,43,34,-7,0
1,10,30,34,43,7,1
0,11,14,43,34,-7,0
1,12,29,34,43,7,1
0,13,14,43,34,-7,0
1,14,22,34,43,7,1
0,15,14,43,34,-7,0
1,16,18,34,43,7,1
1,1,35,41,43,-33,1
0,2,60,43,41,33,0
1,3,35,41,43,-33,1
0,4,60,43,41,33,0
1,5,30,41,43,-33,1
0,6,57,43,41,33,0
1,7,29,41,43,-33,1
0,8,57,43,41,33,0
1,9,29,41,43,-33,1
0,10,47,43,41,33,0
1,11,19,41,43,-33,1
0,12,21,43,41,33,0
1,13,19,41,43,-33,1
0,14,21,43,41,33,0
1,15,19,41,43,-33,1
0,16,24,43,41,33,0
1,17,19,41,43,-33,1
0,18,14,43,41,33,0
1,19,19,41,43,-33,1
0,20,14,43,41,33,0
1,21,19,41,43,-33,1
0,22,13,43,41,33,0
1,23,19,41,43,-33,1
0,24,13,43,41,33,0
1,25,18,41,43,-33,1
0,26,13,43,41,33,0
1,27,17,41,43,-33,1
0,28,0,43,41,33,0
1,29,12,41,43,-33,1
0,1,78,76,41,-68,0
1,2,33,41,76,68,1
0,3,78,76,41,-68,0
1,4,31,41,76,68,1
0,5,78,76,41,-68,0
1,6,26,41,76,68,1
0,1,34,0,0,29,0
1,2,61,0,0,-29,1
0,3,26,0,0,29,0
1,4,60,0,0,-29,1
0,5,12,0,0,29,0
1,6,60,0,0,-29,1
0,7,12,0,0,29,0
1,1,47,0,29,5,1
0,2,32,29,0,-5,0
1,3,37,0,29,5,1
0,4,22,29,0,-5,0
1,5,35,0,29,5,1
0,6,22,29,0,-5,0
1,7,32,0,29,5,1
0,1,61,29,5,-35,0
1,2,74,5,29,35,1
0,3,61,29,5,-35,0
1,4,74,5,29,35,1
0,5,61,29,5,-35,0
1,6,71,5,29,35,1
0,7,33,29,5,-35,0
1,8,48,5,29,35,1
0,9,33,29,5,-35,0
1,10,41,5,29,35,1
0,11,30,29,5,-35,0
1,12,36,5,29,35,1
0,13,25,29,5,-35,0
1,14,31,5,29,35,1
0,15,25,29,5,-35,0
1,16,31,5,29,35,1
0,17,11,29,5,-35,0
1,18,31,5,29,35,1
0,19,9,29,5,-35,0
1,20,31,5,29,35,1
0,21,9,29,5,-35,0
1,22,20,5,29,35,1
0,23,9,29,5,-35,0
1,24,20,5,29,35,1
0,25,9,29,5,-35,0
1,26,20,5,29,35,1
0,27,11,29,5,-35,0
1,28,20,5,29,35,1
0,29,10,29,5,-35,0
1,30,13,5,29,35,1
1,1,43,40,29,-22,1
0,2,57,29,40,22,0
1,3,43,40,29,-22,1
0,4,57,29,40,22,0
1,5,42,40,29,-22,1
0,6,27,29,40,22,0
1,7,42,40,29,-22,1
0,8,15,29,40,22,0
1,9,42,40,29,-22,1
0,10,15,29,40,22,0
1,11,42,40,29,-22,1
0,12,14,29,40,22,0
0,1,23,51,40,16,0
1,2,56,40,51,-16,1
0,3,13,51,40,16,0
1,4,56,40,51,-16,1
0,5,12,51,40,16,0
1,6,48,40,51,-16,1
0,7,12,51,40,16,0
1,1,67,40,67,25,1
0,2,80,67,40,-25,0
1,3,67,40,67,25,1
0,4,80,67,40,-25,0
1,5,64,40,67,25,1
0,6,58,67,40,-25,0
1,7,57,40,67,25,1
0,8,61,67,40,-25,0
1,9,28,40,67,25,1
0,10,59,67,40,-25,0
1,11,23,40,67,25,1
0,12,51,67,40,-25,0
1,13,20,40,67,25,1
0,14,42,67,40,-25,0
1,15,13,40,67,25,1
0,1,70,67,65,-3,0
1,2,57,65,67,3,1
0,3,70,67,65,-3,0
1,4,57,65,67,3,1
0,5,48,67,65,-3,0
1,6,54,65,67,3,1
0,7,48,67,65,-3,0
1,8,54,65,67,3,1
0,9,18,67,65,-3,0
1,10,54,65,67,3,1
0,11,18,67,65,-3,0
1,12,51,65,67,3,1
0,13,11,67,65,-3,0
1,14,27,65,67,3,1
0,15,11,67,65,-3,0
1,16,27,65,67,3,1
0,17,11,67,65,-3,0
1,18,22,65,67,3,1
0,19,11,67,65,-3,0
1,20,18,65,67,3,1
1,1,61,68,67,18,1
0,2,77,67,68,-18,0
1,3,61,68,67,18,1
0,4,77,67,68,-18,0
1,5,61,68,67,18,1
0,6,57,67,68,-18,0
1,7,39,68,67,18,1
0,8,57,67,68,-18,0
1,9,39,68,67,18,1
0,10,29,67,68,-18,0
1,11,11,68,67,18,1
0,1,48,67,86,22,0
1,2,69,86,67,-22,1
0,3,22,67,86,22,0
1,4,60,86,67,-22,1
0,5,15,67,86,22,0
1,1,36,86,89,9,1
0,2,57,89,86,-9,0
1,3,36,86,89,9,1
0,4,57,89,86,-9,0
1,5,32,86,89,9,1
0,6,57,89,86,-9,0
1,7,32,86,89,9,1
0,8,56,89,86,-9,0
1,9,32,86,89,9,1
0,10,53,89,86,-9,0
1,11,32,86,89,9,1
0,12,53,89,86,-9,0
1,13,18,86,89,9,1
0,14,48,89,86,-9,0
1,15,13,86,89,9,1
0,16,44,89,86,-9,0
1,17,13,86,89,9,1
0,1,53,89,95,-26,0
1,2,75,95,89,26,1
0,3,38,89,95,-26,0
1,4,45,95,89,26,1
0,5,31,89,95,-26,0
1,6,42,95,89,26,1
0,7,27,89,95,-26,0
1,8,35,95,89,26,1
0,9,27,89,95,-26,0
1,10,34,95,89,26,1
0,11,29,89,95,-26,0
1,12,22,95,89,26,1
0,13,29,89,95,-26,0
1,14,20,95,89,26,1
0,15,29,89,95,-26,0
1,16,20,95,89,26,1
1,1,39,0,0,16,1
0,2,54,0,0,-16,0
1,3,39,0,0,16,1
0,4,54,0,0,-16,0
1,5,35,0,0,16,1
0,6,54,0,0,-16,0
1,7,35,0,0,16,1
0,8,50,0,0,-16,0
1,9,34,0,0,16,1
0,10,24,0,0,-16,0
1,11,13,0,0,16,1
0,1,68,0,16,-9,0
1,2,22,16,0,9,1
0,3,39,0,16,-9,0
1,4,12,16,0,9,1
0,5,39,0,16,-9,0
1,6,12,16,0,9,1
0,7,31,0,16,-9,0
1,8,12,16,0,9,1
0,9,12,0,16,-9,0
1,10,16,16,0,9,1
1,1,43,25,0,-32,1
0,2,50,0,25,32,0
1,3,43,25,0,-32,1
0,4,50,0,25,32,0
1,5,43,25,0,-32,1
0,6,47,0,25,32,0
1,7,40,25,0,-32,1
0,8,21,0,25,32,0
0,1,61,32,25,7,0
1,2,58,25,32,-7,1
0,3,61,32,25,7,0
1,4,58,25,32,-7,1
0,5,66,32,25,7,0
1,6,54,25,32,-7,1
0,7,66,32,25,7,0
1,8,51,25,32,-7,1
0,9,70,32,25,7,0
1,10,43,25,32,-7,1
0,11,40,32,25,7,0
1,12,22,25,32,-7,1
0,13,13,32,25,7,0
1,14,12,25,32,-7,1
0,15,15,32,25,7,0
1,1,55,25,39,12,1
0,2,58,39,25,-12,0
1,3,55,25,39,12,1
0,4,58,39,25,-12,0
1,5,55,25,39,12,1
0,6,58,39,25,-12,0
1,7,28,25,39,12,1
0,8,29,39,25,-12,0
1,9,28,25,39,12,1
0,10,19,39,25,-12,0
1,11,12,25,39,12,1
0,1,66,39,37,-19,0
1,2,46,37,39,19,1
0,3,66,39,37,-19,0
1,4,36,37,39,19,1
0,5,36,39,37,-19,0
1,6,31,37,39,19,1
0,7,37,39,37,-19,0
1,8,31,37,39,19,1
0,9,38,39,37,-19,0
1,10,29,37,39,19,1
0,11,30,39,37,-19,0
1,12,26,37,39,19,1
0,13,28,39,37,-19,0
1,14,26,37,39,19,1
0,15,28,39,37,-19,0
1,16,15,37,39,19,1
1,1,72,56,39,-26,1
0,2,58,39,56,26,0
1,3,72,56,39,-26,1
0,4,58,39,56,26,0
1,5,63,56,39,-26,1
0,6,56,39,56,26,0
1,7,54,56,39,-26,1
0,8,58,39,56,26,0
1,9,52,56,39,-26,1
0,10,28,39,56,26,0
1,11,52,56,39,-26,1
0,12,23,39,56,26,0
1,13,45,56,39,-26,1
0,14,27,39,56,26,0
1,15,34,56,39,-26,1
0,16,27,39,56,26,0
1,17,34,56,39,-26,1
0,18,33,39,56,26,0
1,19,34,56,39,-26,1
0,20,31,39,56,26,0
1,21,22,56,39,-26,1
0,22,31,39,56,26,0
1,23,22,56,39,-26,1
0,24,31,39,56,26,0
1,25,22,56,39,-26,1
0,26,31,39,56,26,0
1,27,22,56,39,-26,1
0,28,27,39,56,26,0
1,29,18,56,39,-26,1
0,30,9,39,56,26,0
1,31,18,56,39,-26,1
0,1,36,65,56,-6,0
1,2,50,56,65,6,1
0,3,36,65,56,-6,0
1,4,50,56,65,6,1
0,5,36,65,56,-6,0
1,6,40,56,65,6,1
0,7,34,65,56,-6,0
1,8,40,56,65,6,1
0,9,31,65,56,-6,0
1,10,39,56,65,6,1
0,11,32,65,56,-6,0
1,12,16,56,65,6,1
0,13,32,65,56,-6,0
1,14,12,56,65,6,1
1,1,56,62,65,6,1
0,2,69,65,62,-6,0
1,3,56,62,65,6,1
0,4,69,65,62,-6,0
1,5,47,62,65,6,1
0,6,62,65,62,-6,0
1,7,47,62,65,6,1
0,8,57,65,62,-6,0
1,9,47,62,65,6,1
0,10,52,65,62,-6,0
1,11,40,62,65,6,1
0,12,52,65,62,-6,0
1,13,38,62,65,6,1
0,14,44,65,62,-6,0
1,15,38,62,65,6,1
0,16,29,65,62,-6,0
1,17,38,62,65,6,1
0,18,20,65,62,-6,0
1,19,18,62,65,6,1
0,1,56,65,68,-4,0
1,2,55,68,65,4,1
0,3,26,65,68,-4,0
1,4,43,68,65,4,1
0,5,28,65,68,-4,0
1,6,41,68,65,4,1
0,7,21,65,68,-4,0
1,8,18,68,65,4,1
1,1,30,72,65,-3,1
0,2,71,65,72,3,0
1,3,30,72,65,-3,1
0,4,41,65,72,3,0
1,5,28,72,65,-3,1
0,6,41,65,72,3,0
1,7,28,72,65,-3,1
0,8,41,65,72,3,0
1,9,23,72,65,-3,1
0,10,39,65,72,3,0
1,11,15,72,65,-3,1
0,12,16,65,72,3,0
0,1,39,68,72,15,0
1,2,78,72,68,-15,1
0,3,39,68,72,15,0
1,4,78,72,68,-15,1
0,5,36,68,72,15,0
1,6,48,72,68,-15,1
0,7,27,68,72,15,0
1,8,19,72,68,-15,1
0,9,27,68,72,15,0
1,10,19,72,68,-15,1
0,11,14,68,72,15,0
1,1,46,72,83,22,1
0,2,69,83,72,-22,0
1,3,46,72,83,22,1
0,4,43,83,72,-22,0
1,5,46,72,83,22,1
0,6,34,83,72,-22,0
1,7,46,72,83,22,1
0,8,26,83,72,-22,0
1,9,16,72,83,22,1
0,1,43,83,94,-9,0
1,2,41,94,83,9,1
0,3,43,83,94,-9,0
1,4,41,94,83,9,1
0,5,42,83,94,-9,0
1,6,32,94,83,9,1
0,7,26,83,94,-9,0
1,8,25,94,83,9,1
0,9,22,83,94,-9,0
1,10,25,94,83,9,1
0,11,22,83,94,-9,0
1,12,25,94,83,9,1
0,13,25,83,94,-9,0
1,14,25,94,83,9,1
0,1,71,0,0,15,1
1,2,46,0,0,-15,0
0,3,71,0,0,15,1
1,4,36,0,0,-15,0
0,5,71,0,0,15,1
1,6,26,0,0,-15,0
0,7,41,0,0,15,1
1,8,24,0,0,-15,0
0,9,22,0,0,15,1
1,1,49,0,15,9,0
0,2,56,15,0,-9,1
1,3,49,0,15,9,0
0,4,56,15,0,-9,1
1,5,45,0,15,9,0
0,6,54,15,0,-9,1
1,7,22,0,15,9,0
0,8,52,15,0,-9,1
1,9,20,0,15,9,0
0,1,15,15,9,60,1
1,2,78,9,15,-60,0
0,3,15,15,9,60,1
1,1,69,9,75,-6,0
0,2,42,75,9,6,1
1,3,39,9,75,-6,0
0,4,12,75,9,6,1
1,5,39,9,75,-6,0
0,6,12,75,9,6,1
0,1,52,81,9,14,1
1,2,85,9,81,-14,0
0,3,38,81,9,14,1
1,4,55,9,81,-14,0
0,5,37,81,9,14,1
1,6,34,9,81,-14,0
0,7,18,81,9,14,1
1,1,38,9,95,27,0
0,2,76,95,9,-27,1
1,3,38,9,95,27,0
0,4,76,95,9,-27,1
1,5,29,9,95,27,0
0,6,46,95,9,-27,1
1,7,19,9,95,27,0
0,8,39,95,9,-27,1
1,9,19,9,95,27,0
0,10,37,95,9,-27,1
1,11,17,9,95,27,0
0,1,48,95,36,26,1
1,2,71,36,95,-26,0
0,3,48,95,36,26,1
1,4,71,36,95,-26,0
0,5,48,95,36,26,1
1,6,64,36,95,-26,0
0,7,39,95,36,26,1
1,8,61,36,95,-26,0
0,9,30,95,36,26,1
1,10,61,36,95,-26,0
0,11,29,95,36,26,1
1,12,61,36,95,-26,0
0,13,27,95,36,26,1
1,14,61,36,95,-26,0
0,15,21,95,36,26,1
1,16,61,36,95,-26,0
0,17,29,95,36,26,1
1,18,55,36,95,-26,0
0,19,29,95,36,26,1
1,20,35,36,95,-26,0
0,21,29,95,36,26,1
1,22,30,36,95,-26,0
0,23,15,95,36,26,1
1,24,14,36,95,-26,0
0,25,9,95,36,26,1
1,26,12,36,95,-26,0
0,27,9,95,36,26,1
1,28,12,36,95,-26,0
1,1,52,0,0,4,0
0,2,48,0,0,-4,1
1,3,52,0,0,4,0
0,4,48,0,0,-4,1
1,5,47,0,0,4,0
0,6,40,0,0,-4,1
1,7,41,0,0,4,0
0,8,36,0,0,-4,1
1,9,38,0,0,4,0
0,10,30,0,0,-4,1
1,11,34,0,0,4,0
0,12,30,0,0,-4,1
1,13,34,0,0,4,0
0,14,29,0,0,-4,1
1,15,33,0,0,4,0
0,16,29,0,0,-4,1
1,17,17,0,0,4,0
0,18,20,0,0,-4,1
1,19,17,0,0,4,0
0,20,20,0,0,-4,1
1,21,16,0,0,4,0
0,1,76,0,4,-2,1
1,2,41,4,0,2,0
0,3,76,0,4,-2,1
1,4,34,4,0,2,0
0,5,67,0,4,-2,1
1,6,34,4,0,2,0
0,7,37,0,4,-2,1
1,8,34,4,0,2,0
0,9,13,0,4,-2,1
1,10,27,4,0,2,0
1,1,51,6,0,-10,0
0,2,49,0,6,10,1
1,3,51,6,0,-10,0
0,4,49,0,6,10,1
1,5,51,6,0,-10,0
0,6,44,0,6,10,1
1,7,46,6,0,-10,0
0,8,14,0,6,10,1
1,9,38,6,0,-10,0
0,10,14,0,6,10,1
0,1,49,10,6,12,1
1,2,47,6,10,-12,0
0,3,49,10,6,12,1
1,4,47,6,10,-12,0
0,5,43,10,6,12,1
1,6,47,6,10,-12,0
0,7,42,10,6,12,1
1,8,47,6,10,-12,0
0,9,42,10,6,12,1
1,10,18,6,10,-12,0
0,11,28,10,6,12,1
1,12,18,6,10,-12,0
0,13,24,10,6,12,1
1,14,18,6,10,-12,0
0,15,24,10,6,12,1
1,1,66,6,22,45,0
0,2,64,22,6,-45,1
1,3,66,6,22,45,0
0,4,64,22,6,-45,1
1,5,59,6,22,45,0
0,6,64,22,6,-45,1
1,7,57,6,22,45,0
0,8,58,22,6,-45,1
1,9,20,6,22,45,0
0,10,54,22,6,-45,1
1,11,20,6,22,45,0
0,12,54,22,6,-45,1
1,13,11,6,22,45,0
0,14,51,22,6,-45,1
1,15,11,6,22,45,0
0,1,39,22,51,-4,1
1,2,56,51,22,4,0
0,3,39,22,51,-4,1
1,4,56,51,22,4,0
0,5,39,22,51,-4,1
1,6,55,51,22,4,0
0,7,39,22,51,-4,1
1,8,50,51,22,4,0
0,9,31,22,51,-4,1
1,10,50,51,22,4,0
0,11,31,22,51,-4,1
1,12,50,51,22,4,0
0,13,25,22,51,-4,1
1,14,35,51,22,4,0
0,15,27,22,51,-4,1
1,16,30,51,22,4,0
0,17,14,22,51,-4,1
1,18,20,51,22,4,0
1,1,53,55,22,-7,0
0,2,50,22,55,7,1
1,3,53,55,22,-7,0
0,4,50,22,55,7,1
1,5,53,55,22,-7,0
0,6,50,22,55,7,1
1,7,53,55,22,-7,0
0,8,41,22,55,7,1
1,9,47,55,22,-7,0
0,10,41,22,55,7,1
1,11,47,55,22,-7,0
0,12,44,22,55,7,1
1,13,20,55,22,-7,0
0,14,32,22,55,7,1
0,1,39,29,55,19,1
1,2,46,55,29,-19,0
0,3,39,29,55,19,1
1,4,31,55,29,-19,0
0,5,38,29,55,19,1
1,6,28,55,29,-19,0
0,7,34,29,55,19,1
1,8,28,55,29,-19,0
0,9,30,29,55,19,1
1,1,29,55,48,6,0
0,2,76,48,55,-6,1
1,3,29,55,48,6,0
0,4,76,48,55,-6,1
1,5,23,55,48,6,0
0,6,70,48,55,-6,1
1,7,23,55,48,6,0
0,8,42,48,55,-6,1
1,9,23,55,48,6,0
0,10,38,48,55,-6,1
1,11,15,55,48,6,0
0,12,21,48,55,-6,1
1,13,15,55,48,6,0
0,1,74,48,61,29,1
1,2,39,61,48,-29,0
0,3,74,48,61,29,1
1,4,39,61,48,-29,0
0,5,76,48,61,29,1
1,6,29,61,48,-29,0
0,7,74,48,61,29,1
1,8,29,61,48,-29,0
0,9,69,48,61,29,1
1,10,23,61,48,-29,0
0,11,41,48,61,29,1
1,12,23,61,48,-29,0
0,13,42,48,61,29,1
1,14,18,61,48,-29,0
0,15,33,48,61,29,1
1,16,18,61,48,-29,0
0,17,29,48,61,29,1
1,18,15,61,48,-29,0
0,19,11,48,61,29,1
1,20,15,61,48,-29,0
0,21,6,48,61,29,1
1,22,15,61,48,-29,0
1,1,77,61,77,11,0
0,2,73,77,61,-11,1
1,3,77,61,77,11,0
0,4,73,77,61,-11,1
1,5,70,61,77,11,0
0,6,43,77,61,-11,1
1,7,40,61,77,11,0
0,8,37,77,61,-11,1
1,9,15,61,77,11,0
0,10,14,77,61,-11,1
1,11,11,61,77,11,0
0,12,14,77,61,-11,1
1,13,11,61,77,11,0
0,1,79,77,72,-1,1
1,2,75,72,77,1,0
0,3,79,77,72,-1,1
1,4,45,72,77,1,0
0,5,71,77,72,-1,1
1,6,42,72,77,1,0
0,7,70,77,72,-1,1
1,8,37,72,77,1,0
0,9,64,77,72,-1,1
1,10,34,72,77,1,0
0,11,39,77,72,-1,1
1,12,14,72,77,1,0
0,13,19,77,72,-1,1
1,14,14,72,77,1,0
0,15,13,77,72,-1,1
1,16,14,72,77,1,0
1,1,66,73,77,-20,0
0,2,73,77,73,20,1
1,3,66,73,77,-20,0
0,4,53,77,73,20,1
1,5,63,73,77,-20,0
0,6,15,77,73,20,1
1,7,63,73,77,-20,0
0,8,13,77,73,20,1
0,1,47,97,73,41,1
1,2,56,73,97,-41,0
0,3,17,97,73,41,1
0,1,30,0,0,-6,1
1,2,74,0,0,6,0
0,3,20,0,0,-6,1
1,4,58,0,0,6,0
0,5,17,0,0,-6,1
1,6,58,0,0,6,0
0,7,17,0,0,-6,1
1,8,52,0,0,6,0
0,9,17,0,0,-6,1
1,10,48,0,0,6,0
0,11,18,0,0,-6,1
1,12,47,0,0,6,0
0,13,18,0,0,-6,1
1,14,46,0,0,6,0
0,15,24,0,0,-6,1
1,16,46,0,0,6,0
0,17,29,0,0,-6,1
1,18,46,0,0,6,0
0,19,22,0,0,-6,1
1,20,46,0,0,6,0
0,21,22,0,0,-6,1
1,22,29,0,0,6,0
1,1,36,6,0,16,0
0,2,58,0,6,-16,1
1,3,36,6,0,16,0
0,4,58,0,6,-16,1
1,5,32,6,0,16,0
0,6,56,0,6,-16,1
1,7,18,6,0,16,0
0,8,46,0,6,-16,1
1,9,16,6,0,16,0
0,10,51,0,6,-16,1
1,11,13,6,0,16,0
0,12,41,0,6,-16,1
1,13,13,6,0,16,0
0,14,27,0,6,-16,1
1,15,12,6,0,16,0
0,1,75,0,22,26,1
1,2,56,22,0,-26,0
0,3,75,0,22,26,1
1,4,56,22,0,-26,0
0,5,67,0,22,26,1
1,6,46,22,0,-26,0
0,7,47,0,22,26,1
1,8,40,22,0,-26,0
0,9,17,0,22,26,1
1,1,48,22,26,12,0
0,2,56,26,22,-12,1
1,3,48,22,26,12,0
0,4,56,26,22,-12,1
1,5,48,22,26,12,0
0,6,37,26,22,-12,1
1,7,41,22,26,12,0
0,8,37,26,22,-12,1
1,9,41,22,26,12,0
0,10,32,26,22,-12,1
1,11,37,22,26,12,0
0,12,32,26,22,-12,1
1,13,37,22,26,12,0
0,14,36,26,22,-12,1
1,15,32,22,26,12,0
0,16,36,26,22,-12,1
1,17,32,22,26,12,0
0,18,36,26,22,-12,1
1,19,21,22,26,12,0
0,20,28,26,22,-12,1
1,21,21,22,26,12,0
0,22,28,26,22,-12,1
1,23,16,22,26,12,0
0,24,30,26,22,-12,1
1,25,16,22,26,12,0
0,1,75,26,34,-2,1
1,2,43,34,26,2,0
0,3,75,26,34,-2,1
1,4,43,34,26,2,0
0,5,71,26,34,-2,1
1,6,41,34,26,2,0
0,7,70,26,34,-2,1
1,8,31,34,26,2,0
0,9,70,26,34,-2,1
1,10,31,34,26,2,0
0,11,62,26,34,-2,1
1,12,31,34,26,2,0
0,13,38,26,34,-2,1
1,14,27,34,26,2,0
0,15,34,26,34,-2,1
1,16,27,34,26,2,0
0,17,34,26,34,-2,1
1,18,25,34,26,2,0
0,19,32,26,34,-2,1
1,20,25,34,26,2,0
0,21,32,26,34,-2,1
1,22,25,34,26,2,0
0,23,32,26,34,-2,1
1,24,22,34,26,2,0
0,25,32,26,34,-2,1
1,26,12,34,26,2,0
0,27,16,26,34,-2,1
1,28,12,34,26,2,0
1,1,60,36,26,-11,0
0,2,41,26,36,11,1
1,3,60,36,26,-11,0
0,4,41,26,36,11,1
1,5,55,36,26,-11,0
0,6,41,26,36,11,1
1,7,51,36,26,-11,0
0,8,36,26,36,11,1
1,9,43,36,26,-11,0
0,10,41,26,36,11,1
0,1,63,37,36,27,1
1,2,68,36,37,-27,0
0,3,63,37,36,27,1
1,4,68,36,37,-27,0
0,5,54,37,36,27,1
1,6,38,36,37,-27,0
0,7,53,37,36,27,1
1,8,35,36,37,-27,0
0,9,46,37,36,27,1
1,10,31,36,37,-27,0
0,11,21,37,36,27,1
1,12,31,36,37,-27,0
0,13,27,37,36,27,1
1,14,25,36,37,-27,0
0,15,26,37,36,27,1
1,16,25,36,37,-27,0
0,17,26,37,36,27,1
1,18,25,36,37,-27,0
